 8.40000000e-01  1.72642655e-05  8.40000000e-01  3.10378723e-06  8.40000000e-01  1.07379121e-04  8.40000000e-01 -6.95634367e-16  8.40000000e-01  9.28923940e-18 
 8.50000000e-01  1.83517549e-05  8.50000000e-01  3.20039351e-06  8.50000000e-01  1.10142811e-04  8.50000000e-01 -7.02096510e-16  8.50000000e-01  9.37769813e-18 
 8.60000000e-01  1.94664436e-05  8.60000000e-01  3.29526341e-06  8.60000000e-01  1.12821331e-04  8.60000000e-01 -7.07987140e-16  8.60000000e-01  9.45843517e-18 
 8.70000000e-01  2.06074922e-05  8.70000000e-01  3.38840811e-06  8.70000000e-01  1.15417162e-04  8.70000000e-01 -7.13360652e-16  8.70000000e-01  9.53217742e-18 
 8.80000000e-01  2.17740868e-05  8.80000000e-01  3.47984505e-06  8.80000000e-01  1.17932900e-04  8.80000000e-01 -7.18267330e-16  8.80000000e-01  9.59959811e-18 
 8.90000000e-01  2.29654398e-05  8.90000000e-01  3.56959653e-06  8.90000000e-01  1.20371203e-04  8.90000000e-01 -7.22753337e-16  8.90000000e-01  9.66131640e-18 
 9.00000000e-01  2.41807903e-05  9.00000000e-01  3.65768867e-06  9.00000000e-01  1.22734750e-04  9.00000000e-01 -7.26860809e-16  9.00000000e-01  9.71789838e-18 
 9.10000000e-01  2.54194043e-05  9.10000000e-01  3.74415044e-06  9.10000000e-01  1.25026204e-04  9.10000000e-01 -7.30628018e-16  9.10000000e-01  9.76985906e-18 
 9.20000000e-01  2.66805741e-05  9.20000000e-01  3.82901293e-06  9.20000000e-01  1.27248192e-04  9.20000000e-01 -7.34089586e-16  9.20000000e-01  9.81766501e-18 
 9.30000000e-01  2.79636180e-05  9.30000000e-01  3.91230875e-06  9.30000000e-01  1.29403283e-04  9.30000000e-01 -7.37276726e-16  9.30000000e-01  9.86173743e-18 
 9.40000000e-01  2.92678797e-05  9.40000000e-01  3.99407149e-06  9.40000000e-01  1.31493973e-04  9.40000000e-01 -7.40217491e-16  9.40000000e-01  9.90245547e-18 
 9.50000000e-01  3.05927275e-05  9.50000000e-01  4.07433536e-06  9.50000000e-01  1.33522682e-04  9.50000000e-01 -7.42937042e-16  9.50000000e-01  9.94015954e-18 
 9.60000000e-01  3.19375535e-05  9.60000000e-01  4.15313487e-06  9.60000000e-01  1.35491743e-04  9.60000000e-01 -7.45457896e-16  9.60000000e-01  9.97515469e-18 
 9.70000000e-01  3.33017726e-05  9.70000000e-01  4.23050455e-06  9.70000000e-01  1.37403399e-04  9.70000000e-01 -7.47800172e-16  9.70000000e-01  1.00077138e-17 
 9.80000000e-01  3.46848217e-05  9.80000000e-01  4.30647879e-06  9.80000000e-01  1.39259804e-04  9.80000000e-01 -7.49981825e-16  9.80000000e-01  1.00380807e-17 
 9.90000000e-01  3.60861588e-05  9.90000000e-01  4.38109167e-06  9.90000000e-01  1.41063022e-04  9.90000000e-01 -7.52018864e-16  9.90000000e-01  1.00664730e-17 
 1.00000000e+00  3.75052622e-05  1.00000000e+00  4.45437682e-06  1.00000000e+00  1.42815029e-04  1.00000000e+00 -7.53925549e-16  1.00000000e+00  1.00930847e-17 
 1.01000000e+00  3.89416293e-05  1.01000000e+00  4.52636740e-06  1.01000000e+00  1.44517714e-04  1.01000000e+00 -7.55714579e-16  1.01000000e+00  1.01180887e-17 
 1.02000000e+00  4.03947763e-05  1.02000000e+00  4.59709595e-06  1.02000000e+00  1.46172881e-04  1.02000000e+00 -7.57397259e-16  1.02000000e+00  1.01416392e-17 
 1.03000000e+00  4.18642366e-05  1.03000000e+00  4.66659439e-06  1.03000000e+00  1.47782256e-04  1.03000000e+00 -7.58983652e-16  1.03000000e+00  1.01638735e-17 
 1.04000000e+00  4.33495609e-05  1.04000000e+00  4.73489400e-06  1.04000000e+00  1.49347486e-04  1.04000000e+00 -7.60482716e-16  1.04000000e+00  1.01849138e-17 
 1.05000000e+00  4.48503157e-05  1.05000000e+00  4.80202533e-06  1.05000000e+00  1.50870144e-04  1.05000000e+00 -7.61902429e-16  1.05000000e+00  1.02048691e-17 
 1.06000000e+00  4.63660831e-05  1.06000000e+00  4.86801827e-06  1.06000000e+00  1.52351733e-04  1.06000000e+00 -7.63249895e-16  1.06000000e+00  1.02238366e-17 
 1.07000000e+00  4.78964595e-05  1.07000000e+00  4.93290198e-06  1.07000000e+00  1.53793687e-04  1.07000000e+00 -7.64531451e-16  1.07000000e+00  1.02419029e-17 
 1.08000000e+00  4.94410559e-05  1.08000000e+00  4.99670493e-06  1.08000000e+00  1.55197378e-04  1.08000000e+00 -7.65752746e-16  1.08000000e+00  1.02591454e-17 
 1.09000000e+00  5.09994962e-05  1.09000000e+00  5.05945486e-06  1.09000000e+00  1.56564116e-04  1.09000000e+00 -7.66918824e-16  1.09000000e+00  1.02756332e-17 
 1.10000000e+00  5.25714173e-05  1.10000000e+00  5.12117884e-06  1.10000000e+00  1.57895153e-04  1.10000000e+00 -7.68034193e-16  1.10000000e+00  1.02914278e-17 
