 6.90000000e-01  1.26126534e-06  6.90000000e-01  2.10107400e-07  6.90000000e-01  2.05407268e-05  6.90000000e-01 -4.67238800e-16  6.90000000e-01  1.55768994e-18 
 7.00000000e-01  1.47951816e-06  7.00000000e-01  2.37243492e-07  7.00000000e-01  2.31337420e-05  7.00000000e-01 -5.00730888e-16  7.00000000e-01  1.66964471e-18 
 7.10000000e-01  1.72433434e-06  7.10000000e-01  2.65962113e-07  7.10000000e-01  2.58503944e-05  7.10000000e-01 -5.34077267e-16  7.10000000e-01  1.78122817e-18 
 7.20000000e-01  1.99684587e-06  7.20000000e-01  2.96115832e-07  7.20000000e-01  2.86697563e-05  7.20000000e-01 -5.66985471e-16  7.20000000e-01  1.89145807e-18 
 7.30000000e-01  2.29797335e-06  7.30000000e-01  3.27549336e-07  7.30000000e-01  3.15706275e-05  7.30000000e-01 -5.99182516e-16  7.30000000e-01  1.99941410e-18 
 7.40000000e-01  2.62842750e-06  7.40000000e-01  3.60105218e-07  7.40000000e-01  3.45323522e-05  7.40000000e-01 -6.30423652e-16  7.40000000e-01  2.10426763e-18 
 7.50000000e-01  2.98871789e-06  7.50000000e-01  3.93628725e-07  7.50000000e-01  3.75354481e-05  7.50000000e-01 -6.60498981e-16  7.50000000e-01  2.20530445e-18 
 7.60000000e-01  3.37916707e-06  7.60000000e-01  4.27971369e-07  7.60000000e-01  4.05620431e-05  7.60000000e-01 -6.89237647e-16  7.60000000e-01  2.30193946e-18 
 7.70000000e-01  3.79992807e-06  7.70000000e-01  4.62993490e-07  7.70000000e-01  4.35961381e-05  7.70000000e-01 -7.16509597e-16  7.70000000e-01  2.39372326e-18 
 7.80000000e-01  4.25100385e-06  7.80000000e-01  4.98565870e-07  7.80000000e-01  4.66237248e-05  7.80000000e-01 -7.42225114e-16  7.80000000e-01  2.48034123e-18 
 7.90000000e-01  4.73226734e-06  7.90000000e-01  5.34570607e-07  7.90000000e-01  4.96327914e-05  7.90000000e-01 -7.66332493e-16  7.90000000e-01  2.56160628e-18 
 8.00000000e-01  5.24348107e-06  8.00000000e-01  5.70901379e-07  8.00000000e-01  5.26132468e-05  8.00000000e-01 -7.88814336e-16  8.00000000e-01  2.63744699e-18 
 8.10000000e-01  5.78431575e-06  8.10000000e-01  6.07463281e-07  8.10000000e-01  5.55567915e-05  8.10000000e-01 -8.09682951e-16  8.10000000e-01  2.70789248e-18 
